category,type,comparative_word,is_to,sub_word,target_word
syntactic,gram9-plural-verbs,see,sees,generate,generates
syntactic,gram9-plural-verbs,see,sees,go,goes
syntactic,gram9-plural-verbs,see,sees,implement,implements
syntactic,gram9-plural-verbs,see,sees,increase,increases
syntactic,gram9-plural-verbs,see,sees,listen,listens
syntactic,gram9-plural-verbs,see,sees,play,plays
syntactic,gram9-plural-verbs,see,sees,predict,predicts
syntactic,gram9-plural-verbs,see,sees,provide,provides
syntactic,gram9-plural-verbs,see,sees,say,says
syntactic,gram9-plural-verbs,see,sees,scream,screams
syntactic,gram9-plural-verbs,see,sees,search,searches
syntactic,gram9-plural-verbs,shuffle,shuffles,sing,sings
syntactic,gram9-plural-verbs,shuffle,shuffles,sit,sits
syntactic,gram9-plural-verbs,shuffle,shuffles,slow,slows
syntactic,gram9-plural-verbs,shuffle,shuffles,speak,speaks
syntactic,gram9-plural-verbs,shuffle,shuffles,swim,swims
syntactic,gram9-plural-verbs,shuffle,shuffles,talk,talks
syntactic,gram9-plural-verbs,shuffle,shuffles,think,thinks
syntactic,gram9-plural-verbs,shuffle,shuffles,vanish,vanishes
syntactic,gram9-plural-verbs,shuffle,shuffles,walk,walks
syntactic,gram9-plural-verbs,shuffle,shuffles,work,works
syntactic,gram9-plural-verbs,shuffle,shuffles,write,writes
syntactic,gram9-plural-verbs,shuffle,shuffles,decrease,decreases
syntactic,gram9-plural-verbs,shuffle,shuffles,describe,describes
syntactic,gram9-plural-verbs,shuffle,shuffles,eat,eats
syntactic,gram9-plural-verbs,shuffle,shuffles,enhance,enhances
syntactic,gram9-plural-verbs,shuffle,shuffles,estimate,estimates
syntactic,gram9-plural-verbs,shuffle,shuffles,find,finds
syntactic,gram9-plural-verbs,shuffle,shuffles,generate,generates
syntactic,gram9-plural-verbs,shuffle,shuffles,go,goes
syntactic,gram9-plural-verbs,shuffle,shuffles,implement,implements
syntactic,gram9-plural-verbs,shuffle,shuffles,increase,increases
syntactic,gram9-plural-verbs,shuffle,shuffles,listen,listens
syntactic,gram9-plural-verbs,shuffle,shuffles,play,plays
syntactic,gram9-plural-verbs,shuffle,shuffles,predict,predicts
syntactic,gram9-plural-verbs,shuffle,shuffles,provide,provides
syntactic,gram9-plural-verbs,shuffle,shuffles,say,says
syntactic,gram9-plural-verbs,shuffle,shuffles,scream,screams
syntactic,gram9-plural-verbs,shuffle,shuffles,search,searches
syntactic,gram9-plural-verbs,shuffle,shuffles,see,sees
syntactic,gram9-plural-verbs,sing,sings,sit,sits
syntactic,gram9-plural-verbs,sing,sings,slow,slows
syntactic,gram9-plural-verbs,sing,sings,speak,speaks
syntactic,gram9-plural-verbs,sing,sings,swim,swims
syntactic,gram9-plural-verbs,sing,sings,talk,talks
syntactic,gram9-plural-verbs,sing,sings,think,thinks
syntactic,gram9-plural-verbs,sing,sings,vanish,vanishes
syntactic,gram9-plural-verbs,sing,sings,walk,walks
syntactic,gram9-plural-verbs,sing,sings,work,works
syntactic,gram9-plural-verbs,sing,sings,write,writes
syntactic,gram9-plural-verbs,sing,sings,decrease,decreases
syntactic,gram9-plural-verbs,sing,sings,describe,describes
syntactic,gram9-plural-verbs,sing,sings,eat,eats
syntactic,gram9-plural-verbs,sing,sings,enhance,enhances
syntactic,gram9-plural-verbs,sing,sings,estimate,estimates
syntactic,gram9-plural-verbs,sing,sings,find,finds
syntactic,gram9-plural-verbs,sing,sings,generate,generates
syntactic,gram9-plural-verbs,sing,sings,go,goes
syntactic,gram9-plural-verbs,sing,sings,implement,implements
syntactic,gram9-plural-verbs,sing,sings,increase,increases
syntactic,gram9-plural-verbs,sing,sings,listen,listens
syntactic,gram9-plural-verbs,sing,sings,play,plays
syntactic,gram9-plural-verbs,sing,sings,predict,predicts
syntactic,gram9-plural-verbs,sing,sings,provide,provides
syntactic,gram9-plural-verbs,sing,sings,say,says
syntactic,gram9-plural-verbs,sing,sings,scream,screams
syntactic,gram9-plural-verbs,sing,sings,search,searches
syntactic,gram9-plural-verbs,sing,sings,see,sees
syntactic,gram9-plural-verbs,sing,sings,shuffle,shuffles
syntactic,gram9-plural-verbs,sit,sits,slow,slows
syntactic,gram9-plural-verbs,sit,sits,speak,speaks
syntactic,gram9-plural-verbs,sit,sits,swim,swims
syntactic,gram9-plural-verbs,sit,sits,talk,talks
syntactic,gram9-plural-verbs,sit,sits,think,thinks
syntactic,gram9-plural-verbs,sit,sits,vanish,vanishes
syntactic,gram9-plural-verbs,sit,sits,walk,walks
syntactic,gram9-plural-verbs,sit,sits,work,works
syntactic,gram9-plural-verbs,sit,sits,write,writes
syntactic,gram9-plural-verbs,sit,sits,decrease,decreases
syntactic,gram9-plural-verbs,sit,sits,describe,describes
syntactic,gram9-plural-verbs,sit,sits,eat,eats
syntactic,gram9-plural-verbs,sit,sits,enhance,enhances
syntactic,gram9-plural-verbs,sit,sits,estimate,estimates
syntactic,gram9-plural-verbs,sit,sits,find,finds
syntactic,gram9-plural-verbs,sit,sits,generate,generates
syntactic,gram9-plural-verbs,sit,sits,go,goes
syntactic,gram9-plural-verbs,sit,sits,implement,implements
syntactic,gram9-plural-verbs,sit,sits,increase,increases
syntactic,gram9-plural-verbs,sit,sits,listen,listens
syntactic,gram9-plural-verbs,sit,sits,play,plays
syntactic,gram9-plural-verbs,sit,sits,predict,predicts
syntactic,gram9-plural-verbs,sit,sits,provide,provides
syntactic,gram9-plural-verbs,sit,sits,say,says
syntactic,gram9-plural-verbs,sit,sits,scream,screams
syntactic,gram9-plural-verbs,sit,sits,search,searches
syntactic,gram9-plural-verbs,sit,sits,see,sees
syntactic,gram9-plural-verbs,sit,sits,shuffle,shuffles
syntactic,gram9-plural-verbs,sit,sits,sing,sings
syntactic,gram9-plural-verbs,slow,slows,speak,speaks
syntactic,gram9-plural-verbs,slow,slows,swim,swims
syntactic,gram9-plural-verbs,slow,slows,talk,talks
syntactic,gram9-plural-verbs,slow,slows,think,thinks
syntactic,gram9-plural-verbs,slow,slows,vanish,vanishes
syntactic,gram9-plural-verbs,slow,slows,walk,walks
syntactic,gram9-plural-verbs,slow,slows,work,works
syntactic,gram9-plural-verbs,slow,slows,write,writes
syntactic,gram9-plural-verbs,slow,slows,decrease,decreases
syntactic,gram9-plural-verbs,slow,slows,describe,describes
syntactic,gram9-plural-verbs,slow,slows,eat,eats
syntactic,gram9-plural-verbs,slow,slows,enhance,enhances
syntactic,gram9-plural-verbs,slow,slows,estimate,estimates
syntactic,gram9-plural-verbs,slow,slows,find,finds
syntactic,gram9-plural-verbs,slow,slows,generate,generates
syntactic,gram9-plural-verbs,slow,slows,go,goes
syntactic,gram9-plural-verbs,slow,slows,implement,implements
syntactic,gram9-plural-verbs,slow,slows,increase,increases
syntactic,gram9-plural-verbs,slow,slows,listen,listens
syntactic,gram9-plural-verbs,slow,slows,play,plays
syntactic,gram9-plural-verbs,slow,slows,predict,predicts
syntactic,gram9-plural-verbs,slow,slows,provide,provides
syntactic,gram9-plural-verbs,slow,slows,say,says
syntactic,gram9-plural-verbs,slow,slows,scream,screams
syntactic,gram9-plural-verbs,slow,slows,search,searches
syntactic,gram9-plural-verbs,slow,slows,see,sees
syntactic,gram9-plural-verbs,slow,slows,shuffle,shuffles
syntactic,gram9-plural-verbs,slow,slows,sing,sings
syntactic,gram9-plural-verbs,slow,slows,sit,sits
syntactic,gram9-plural-verbs,speak,speaks,swim,swims
syntactic,gram9-plural-verbs,speak,speaks,talk,talks
syntactic,gram9-plural-verbs,speak,speaks,think,thinks
syntactic,gram9-plural-verbs,speak,speaks,vanish,vanishes
syntactic,gram9-plural-verbs,speak,speaks,walk,walks
syntactic,gram9-plural-verbs,speak,speaks,work,works
syntactic,gram9-plural-verbs,speak,speaks,write,writes
syntactic,gram9-plural-verbs,speak,speaks,decrease,decreases
syntactic,gram9-plural-verbs,speak,speaks,describe,describes
syntactic,gram9-plural-verbs,speak,speaks,eat,eats
syntactic,gram9-plural-verbs,speak,speaks,enhance,enhances
syntactic,gram9-plural-verbs,speak,speaks,estimate,estimates
syntactic,gram9-plural-verbs,speak,speaks,find,finds
syntactic,gram9-plural-verbs,speak,speaks,generate,generates
syntactic,gram9-plural-verbs,speak,speaks,go,goes
syntactic,gram9-plural-verbs,speak,speaks,implement,implements
syntactic,gram9-plural-verbs,speak,speaks,increase,increases
syntactic,gram9-plural-verbs,speak,speaks,listen,listens
syntactic,gram9-plural-verbs,speak,speaks,play,plays
syntactic,gram9-plural-verbs,speak,speaks,predict,predicts
syntactic,gram9-plural-verbs,speak,speaks,provide,provides
syntactic,gram9-plural-verbs,speak,speaks,say,says
syntactic,gram9-plural-verbs,speak,speaks,scream,screams
syntactic,gram9-plural-verbs,speak,speaks,search,searches
syntactic,gram9-plural-verbs,speak,speaks,see,sees
syntactic,gram9-plural-verbs,speak,speaks,shuffle,shuffles
syntactic,gram9-plural-verbs,speak,speaks,sing,sings
syntactic,gram9-plural-verbs,speak,speaks,sit,sits
syntactic,gram9-plural-verbs,speak,speaks,slow,slows
syntactic,gram9-plural-verbs,swim,swims,talk,talks
syntactic,gram9-plural-verbs,swim,swims,think,thinks
syntactic,gram9-plural-verbs,swim,swims,vanish,vanishes
syntactic,gram9-plural-verbs,swim,swims,walk,walks
syntactic,gram9-plural-verbs,swim,swims,work,works
syntactic,gram9-plural-verbs,swim,swims,write,writes
syntactic,gram9-plural-verbs,swim,swims,decrease,decreases
syntactic,gram9-plural-verbs,swim,swims,describe,describes
syntactic,gram9-plural-verbs,swim,swims,eat,eats
syntactic,gram9-plural-verbs,swim,swims,enhance,enhances
syntactic,gram9-plural-verbs,swim,swims,estimate,estimates
syntactic,gram9-plural-verbs,swim,swims,find,finds
syntactic,gram9-plural-verbs,swim,swims,generate,generates
syntactic,gram9-plural-verbs,swim,swims,go,goes
syntactic,gram9-plural-verbs,swim,swims,implement,implements
syntactic,gram9-plural-verbs,swim,swims,increase,increases
syntactic,gram9-plural-verbs,swim,swims,listen,listens
syntactic,gram9-plural-verbs,swim,swims,play,plays
syntactic,gram9-plural-verbs,swim,swims,predict,predicts
syntactic,gram9-plural-verbs,swim,swims,provide,provides
syntactic,gram9-plural-verbs,swim,swims,say,says
syntactic,gram9-plural-verbs,swim,swims,scream,screams
syntactic,gram9-plural-verbs,swim,swims,search,searches
syntactic,gram9-plural-verbs,swim,swims,see,sees
syntactic,gram9-plural-verbs,swim,swims,shuffle,shuffles
syntactic,gram9-plural-verbs,swim,swims,sing,sings
syntactic,gram9-plural-verbs,swim,swims,sit,sits
syntactic,gram9-plural-verbs,swim,swims,slow,slows
syntactic,gram9-plural-verbs,swim,swims,speak,speaks
syntactic,gram9-plural-verbs,talk,talks,think,thinks
syntactic,gram9-plural-verbs,talk,talks,vanish,vanishes
syntactic,gram9-plural-verbs,talk,talks,walk,walks
syntactic,gram9-plural-verbs,talk,talks,work,works
syntactic,gram9-plural-verbs,talk,talks,write,writes
syntactic,gram9-plural-verbs,talk,talks,decrease,decreases
syntactic,gram9-plural-verbs,talk,talks,describe,describes
syntactic,gram9-plural-verbs,talk,talks,eat,eats
syntactic,gram9-plural-verbs,talk,talks,enhance,enhances
syntactic,gram9-plural-verbs,talk,talks,estimate,estimates
syntactic,gram9-plural-verbs,talk,talks,find,finds
syntactic,gram9-plural-verbs,talk,talks,generate,generates
syntactic,gram9-plural-verbs,talk,talks,go,goes
syntactic,gram9-plural-verbs,talk,talks,implement,implements
syntactic,gram9-plural-verbs,talk,talks,increase,increases
syntactic,gram9-plural-verbs,talk,talks,listen,listens
syntactic,gram9-plural-verbs,talk,talks,play,plays
syntactic,gram9-plural-verbs,talk,talks,predict,predicts
syntactic,gram9-plural-verbs,talk,talks,provide,provides
syntactic,gram9-plural-verbs,talk,talks,say,says
syntactic,gram9-plural-verbs,talk,talks,scream,screams
syntactic,gram9-plural-verbs,talk,talks,search,searches
syntactic,gram9-plural-verbs,talk,talks,see,sees
syntactic,gram9-plural-verbs,talk,talks,shuffle,shuffles
syntactic,gram9-plural-verbs,talk,talks,sing,sings
syntactic,gram9-plural-verbs,talk,talks,sit,sits
syntactic,gram9-plural-verbs,talk,talks,slow,slows
syntactic,gram9-plural-verbs,talk,talks,speak,speaks
syntactic,gram9-plural-verbs,talk,talks,swim,swims
syntactic,gram9-plural-verbs,think,thinks,vanish,vanishes
syntactic,gram9-plural-verbs,think,thinks,walk,walks
syntactic,gram9-plural-verbs,think,thinks,work,works
syntactic,gram9-plural-verbs,think,thinks,write,writes
syntactic,gram9-plural-verbs,think,thinks,decrease,decreases
syntactic,gram9-plural-verbs,think,thinks,describe,describes
syntactic,gram9-plural-verbs,think,thinks,eat,eats
syntactic,gram9-plural-verbs,think,thinks,enhance,enhances
syntactic,gram9-plural-verbs,think,thinks,estimate,estimates
syntactic,gram9-plural-verbs,think,thinks,find,finds
syntactic,gram9-plural-verbs,think,thinks,generate,generates
syntactic,gram9-plural-verbs,think,thinks,go,goes
syntactic,gram9-plural-verbs,think,thinks,implement,implements
syntactic,gram9-plural-verbs,think,thinks,increase,increases
syntactic,gram9-plural-verbs,think,thinks,listen,listens
syntactic,gram9-plural-verbs,think,thinks,play,plays
syntactic,gram9-plural-verbs,think,thinks,predict,predicts
syntactic,gram9-plural-verbs,think,thinks,provide,provides
syntactic,gram9-plural-verbs,think,thinks,say,says
syntactic,gram9-plural-verbs,think,thinks,scream,screams
syntactic,gram9-plural-verbs,think,thinks,search,searches
syntactic,gram9-plural-verbs,think,thinks,see,sees
syntactic,gram9-plural-verbs,think,thinks,shuffle,shuffles
syntactic,gram9-plural-verbs,think,thinks,sing,sings
syntactic,gram9-plural-verbs,think,thinks,sit,sits
syntactic,gram9-plural-verbs,think,thinks,slow,slows
syntactic,gram9-plural-verbs,think,thinks,speak,speaks
syntactic,gram9-plural-verbs,think,thinks,swim,swims
syntactic,gram9-plural-verbs,think,thinks,talk,talks
syntactic,gram9-plural-verbs,vanish,vanishes,walk,walks
syntactic,gram9-plural-verbs,vanish,vanishes,work,works
syntactic,gram9-plural-verbs,vanish,vanishes,write,writes
syntactic,gram9-plural-verbs,vanish,vanishes,decrease,decreases
syntactic,gram9-plural-verbs,vanish,vanishes,describe,describes
syntactic,gram9-plural-verbs,vanish,vanishes,eat,eats
syntactic,gram9-plural-verbs,vanish,vanishes,enhance,enhances
syntactic,gram9-plural-verbs,vanish,vanishes,estimate,estimates
syntactic,gram9-plural-verbs,vanish,vanishes,find,finds
syntactic,gram9-plural-verbs,vanish,vanishes,generate,generates
syntactic,gram9-plural-verbs,vanish,vanishes,go,goes
syntactic,gram9-plural-verbs,vanish,vanishes,implement,implements
syntactic,gram9-plural-verbs,vanish,vanishes,increase,increases
syntactic,gram9-plural-verbs,vanish,vanishes,listen,listens
syntactic,gram9-plural-verbs,vanish,vanishes,play,plays
syntactic,gram9-plural-verbs,vanish,vanishes,predict,predicts
syntactic,gram9-plural-verbs,vanish,vanishes,provide,provides
syntactic,gram9-plural-verbs,vanish,vanishes,say,says
syntactic,gram9-plural-verbs,vanish,vanishes,scream,screams
syntactic,gram9-plural-verbs,vanish,vanishes,search,searches
syntactic,gram9-plural-verbs,vanish,vanishes,see,sees
syntactic,gram9-plural-verbs,vanish,vanishes,shuffle,shuffles
syntactic,gram9-plural-verbs,vanish,vanishes,sing,sings
syntactic,gram9-plural-verbs,vanish,vanishes,sit,sits
syntactic,gram9-plural-verbs,vanish,vanishes,slow,slows
syntactic,gram9-plural-verbs,vanish,vanishes,speak,speaks
syntactic,gram9-plural-verbs,vanish,vanishes,swim,swims
syntactic,gram9-plural-verbs,vanish,vanishes,talk,talks
syntactic,gram9-plural-verbs,vanish,vanishes,think,thinks
syntactic,gram9-plural-verbs,walk,walks,work,works
syntactic,gram9-plural-verbs,walk,walks,write,writes
syntactic,gram9-plural-verbs,walk,walks,decrease,decreases
syntactic,gram9-plural-verbs,walk,walks,describe,describes
syntactic,gram9-plural-verbs,walk,walks,eat,eats
syntactic,gram9-plural-verbs,walk,walks,enhance,enhances
syntactic,gram9-plural-verbs,walk,walks,estimate,estimates
syntactic,gram9-plural-verbs,walk,walks,find,finds
syntactic,gram9-plural-verbs,walk,walks,generate,generates
syntactic,gram9-plural-verbs,walk,walks,go,goes
